Timestamp,Unix_Time,Time_HMS,Belt_Breath_Rate_BPM,Is_New_Value
82.263,1765494423.2627325,17:07:03,nan,True
83.263,1765494424.262756,17:07:04,nan,True
84.263,1765494425.2627492,17:07:05,nan,True
85.263,1765494426.2627516,17:07:06,nan,True
86.263,1765494427.2627351,17:07:07,nan,True
87.263,1765494428.262731,17:07:08,nan,True
88.263,1765494429.2627325,17:07:09,nan,True
89.263,1765494430.2627409,17:07:10,nan,True
90.263,1765494431.2627342,17:07:11,nan,True
91.263,1765494432.2627542,17:07:12,19.64,True
92.263,1765494433.2627497,17:07:13,nan,True
93.263,1765494434.262741,17:07:14,nan,True
94.263,1765494435.2627325,17:07:15,nan,True
95.263,1765494436.2627287,17:07:16,nan,True
96.263,1765494437.2627316,17:07:17,nan,True
97.263,1765494438.2627318,17:07:18,nan,True
98.263,1765494439.2627308,17:07:19,nan,True
99.263,1765494440.2627437,17:07:20,nan,True
100.263,1765494441.2627554,17:07:21,nan,True
101.263,1765494442.2627594,17:07:22,20.03,True
102.263,1765494443.2627556,17:07:23,nan,True
103.263,1765494444.2627444,17:07:24,nan,True
104.263,1765494445.262728,17:07:25,nan,True
105.263,1765494446.2627354,17:07:26,nan,True
106.263,1765494447.2627344,17:07:27,nan,True
107.263,1765494448.2627301,17:07:28,nan,True
108.263,1765494449.262728,17:07:29,nan,True
109.263,1765494450.2627335,17:07:30,nan,True
110.263,1765494451.2627323,17:07:31,nan,True
111.263,1765494452.262733,17:07:32,20.69,True
112.263,1765494453.2627318,17:07:33,nan,True
113.263,1765494454.2627542,17:07:34,nan,True
114.263,1765494455.2627509,17:07:35,nan,True
115.263,1765494456.2627652,17:07:36,nan,True
116.263,1765494457.2627566,17:07:37,nan,True
117.263,1765494458.262754,17:07:38,nan,True
118.263,1765494459.262743,17:07:39,nan,True
119.263,1765494460.2627275,17:07:40,nan,True
120.263,1765494461.2627296,17:07:41,nan,True
121.263,1765494462.2627301,17:07:42,22.01,True
122.263,1765494463.2627275,17:07:43,nan,True
123.263,1765494464.262748,17:07:44,nan,True
124.263,1765494465.262755,17:07:45,nan,True
125.263,1765494466.2627509,17:07:46,nan,True
126.263,1765494467.262755,17:07:47,nan,True
127.263,1765494468.2627537,17:07:48,nan,True
128.263,1765494469.2627323,17:07:49,nan,True
129.263,1765494470.2627401,17:07:50,nan,True
130.263,1765494471.262734,17:07:51,nan,True
131.263,1765494472.2627366,17:07:52,20.60,True
132.263,1765494473.2627325,17:07:53,nan,True
133.263,1765494474.2627673,17:07:54,nan,True
134.263,1765494475.2627306,17:07:55,nan,True
135.263,1765494476.2627306,17:07:56,nan,True
136.263,1765494477.26273,17:07:57,nan,True
137.263,1765494478.262731,17:07:58,nan,True
138.263,1765494479.2627292,17:07:59,nan,True
139.263,1765494480.262741,17:08:00,nan,True
140.263,1765494481.2627602,17:08:01,nan,True
141.263,1765494482.2627568,17:08:02,20.36,True
142.263,1765494483.2627604,17:08:03,nan,True
143.263,1765494484.2627583,17:08:04,nan,True
144.263,1765494485.262731,17:08:05,nan,True
145.263,1765494486.2627344,17:08:06,nan,True
146.263,1765494487.2627327,17:08:07,nan,True
147.263,1765494488.26273,17:08:08,nan,True
148.263,1765494489.2627301,17:08:09,nan,True
149.263,1765494490.2627473,17:08:10,nan,True
150.263,1765494491.2627425,17:08:11,nan,True
151.263,1765494492.2627423,17:08:12,20.44,True
152.266,1765494493.2655313,17:08:13,nan,True
153.263,1765494494.2627342,17:08:14,nan,True
154.263,1765494495.2627287,17:08:15,nan,True
155.263,1765494496.2627275,17:08:16,nan,True
156.263,1765494497.2627306,17:08:17,nan,True
